#ID_RSSD_PREDECESSOR,ID_RSSD_SUCCESSOR,D_DT_TRANS,TRNSFM_CD,ACCT_METHOD,DT_TRANS
3083312,2868950,"04/11/2008 00:00:00",1,0,20080411
3083321,1104811,"06/30/2011 00:00:00",1,0,20110630
3083741,233031,"02/07/2009 00:00:00",50,0,20090207
3084168,3213427,"06/30/2003 00:00:00",1,0,20030630
3084177,3213436,"06/30/2003 00:00:00",1,0,20030630
3084618,3085240,"02/15/2012 00:00:00",1,2,20120215
3084636,3028667,"01/03/2002 00:00:00",1,0,20020103
3084878,2693264,"08/03/2006 00:00:00",1,1,20060803
3084953,1120754,"08/01/2011 00:00:00",1,0,20110801
3084962,3084953,"05/26/2004 00:00:00",1,0,20040526
3085008,1109825,"03/18/2008 00:00:00",1,0,20080318
3085017,2357463,"04/05/2014 00:00:00",1,0,20140405
3085035,2872573,"12/28/2001 00:00:00",1,0,20011228
3085147,2103398,"02/15/2018 00:00:00",1,0,20180215
3085156,2103398,"02/15/2018 00:00:00",1,0,20180215
3085240,186221,"04/01/2018 00:00:00",1,2,20180401
3085651,1970614,"04/01/2004 00:00:00",1,0,20040401
3086032,1195583,"06/11/2004 00:00:00",1,0,20040611
3086256,3317932,"01/01/2019 00:00:00",1,2,20190101
3086630,3022777,"06/07/2008 00:00:00",1,0,20080607
3086667,3022777,"06/07/2008 00:00:00",1,0,20080607
3086676,301668,"02/09/2002 00:00:00",9,2,20020209
3086751,2648862,"04/01/2003 00:00:00",1,0,20030401
3087226,1835405,"01/01/2013 00:00:00",1,0,20130101
3087310,3357264,"06/21/2005 00:00:00",1,0,20050621
3087628,3087570,"08/04/2012 00:00:00",1,0,20120804
3088027,3298901,"12/09/2004 00:00:00",1,0,20041209
3088371,44602,"07/01/2003 00:00:00",1,1,20030701
3088625,761374,"04/25/2005 00:00:00",1,0,20050425
3088894,2963499,"05/01/2017 00:00:00",1,0,20170501
3090310,667757,"03/26/2010 00:00:00",1,1,20100326
3090329,2295109,"07/01/2011 00:00:00",1,0,20110701
3090338,687009,"01/08/2016 00:00:00",1,2,20160108
3090356,1630365,"07/01/2007 00:00:00",1,0,20070701
3090413,3045235,"01/02/2004 00:00:00",1,0,20040102
3090758,2661423,"12/31/2007 00:00:00",1,0,20071231
3091175,3090374,"06/01/2009 00:00:00",1,0,20090601
3091250,2078816,"07/23/2007 00:00:00",1,0,20070723
3091308,184571,"11/01/2010 00:00:00",1,0,20101101
3091401,928056,"10/21/2014 00:00:00",1,1,20141021
3093236,3093339,"08/31/2004 00:00:00",1,0,20040831
3093964,3401970,"10/01/2019 00:00:00",1,2,20191001
3094466,3028461,"04/30/2002 00:00:00",1,0,20020430
3095315,3095324,"10/17/2002 00:00:00",1,0,20021017
3095641,222147,"07/01/2011 00:00:00",1,1,20110701
3095717,1107812,"06/13/2009 00:00:00",1,0,20090613
3096460,3201723,"05/01/2003 00:00:00",1,0,20030501
3097216,3090374,"01/01/2005 00:00:00",1,0,20050101
3097225,293026,"07/01/2005 00:00:00",1,2,20050701
3097243,971959,"10/19/2019 00:00:00",1,2,20191019
3097328,3097319,"02/02/2004 00:00:00",1,0,20040202
3097337,3097319,"02/02/2004 00:00:00",1,0,20040202
3097355,3097319,"02/02/2004 00:00:00",1,0,20040202
3097364,3097319,"02/02/2004 00:00:00",1,0,20040202
3097373,3097319,"02/02/2004 00:00:00",1,0,20040202
3097382,913940,"01/01/2005 00:00:00",1,2,20050101
3098464,2920858,"06/01/2002 00:00:00",1,0,20020601
3099087,2990039,"12/11/2009 00:00:00",1,0,20091211
3099153,3141463,"12/31/2002 00:00:00",1,0,20021231
3099751,3099809,"04/01/2005 00:00:00",1,0,20050401
3099809,3099872,"05/10/2005 00:00:00",1,0,20050510
3100170,3099809,"01/02/2005 00:00:00",1,0,20050102
3100330,1135356,"10/01/2017 00:00:00",1,0,20171001
3101010,491224,"02/01/2020 00:00:00",1,2,20200201
3101092,144043,"06/25/2004 00:00:00",1,1,20040625
3101766,3087598,"01/01/2003 00:00:00",1,0,20030101
3101775,2353595,"06/01/2012 00:00:00",1,2,20120601
3101784,1491409,"10/24/2013 00:00:00",1,0,20131024
3101850,2396930,"06/29/2007 00:00:00",1,0,20070629
3101878,2396930,"06/29/2007 00:00:00",1,0,20070629
3101887,3627293,"06/29/2007 00:00:00",1,0,20070629
3102008,3028359,"01/01/2009 00:00:00",1,0,20090101
3102361,3186866,"11/12/2004 00:00:00",1,0,20041112
3102419,1404799,"08/25/2003 00:00:00",1,0,20030825
3102530,58971,"02/14/2009 00:00:00",50,0,20090214
3102727,3046858,"12/01/2015 00:00:00",1,0,20151201
3102736,3046858,"12/01/2015 00:00:00",1,0,20151201
3102772,2860208,"12/31/2008 00:00:00",1,0,20081231
3102790,3102772,"08/29/2007 00:00:00",1,0,20070829
3102866,2837143,"07/29/2005 00:00:00",1,0,20050729
3103489,2760447,"12/28/2012 00:00:00",1,0,20121228
3103939,3167913,"01/01/2003 00:00:00",1,0,20030101
3103948,2836762,"12/29/2007 00:00:00",1,0,20071229
3103966,2836762,"12/29/2007 00:00:00",1,0,20071229
3104039,643340,"01/01/2011 00:00:00",1,1,20110101
3104075,3144307,"12/20/2006 00:00:00",1,0,20061220
3104507,364449,"12/18/2010 00:00:00",1,1,20101218
3104570,1085013,"10/01/2014 00:00:00",1,0,20141001
3104730,1076691,"07/01/2011 00:00:00",1,0,20110701
3104749,2554897,"08/01/2008 00:00:00",1,0,20080801
3105027,3591273,"01/01/2017 00:00:00",1,0,20170101
3105045,3928374,"01/01/2018 00:00:00",1,0,20180101
3105072,74140,"01/01/2008 00:00:00",1,2,20080101
3105308,3282692,"04/16/2015 00:00:00",1,2,20150416
3106024,3599037,"11/01/2006 00:00:00",1,0,20061101
3106154,3106136,"12/05/2008 00:00:00",1,0,20081205
3106163,3106136,"12/05/2008 00:00:00",1,0,20081205
3106181,4529330,"10/01/2013 00:00:00",1,0,20131001
3106314,3345887,"10/01/2010 00:00:00",1,0,20101001
3106426,2915564,"10/01/2014 00:00:00",1,0,20141001
3106985,3968277,"09/30/2009 00:00:00",1,0,20090930
3107423,74140,"01/01/2008 00:00:00",1,1,20080101
3107441,74140,"01/01/2008 00:00:00",1,1,20080101
3107599,528568,"12/02/2002 00:00:00",1,1,20021202
3107955,1076691,"04/01/2006 00:00:00",1,0,20060401
3108000,2252214,"01/23/2006 00:00:00",1,0,20060123
3108064,2634490,"11/03/2004 00:00:00",1,0,20041103
3108073,2003975,"04/01/2005 00:00:00",1,0,20050401
3108149,3069080,"02/02/2004 00:00:00",1,0,20040202
3108194,3729562,"01/01/2018 00:00:00",1,0,20180101
3108288,3382471,"06/15/2007 00:00:00",1,0,20070615
3108907,125471,"11/01/2013 00:00:00",1,1,20131101
3108916,3108895,"10/15/2010 00:00:00",1,0,20101015
3108943,3108934,"04/01/2002 00:00:00",1,0,20020401
3108952,3108934,"04/01/2002 00:00:00",1,0,20020401
3108961,3108934,"04/01/2002 00:00:00",1,0,20020401
3108970,3108934,"04/01/2002 00:00:00",1,0,20020401
3108989,3108934,"04/01/2002 00:00:00",1,0,20020401
3109397,2859574,"02/19/2008 00:00:00",1,2,20080219
3109436,2859565,"02/01/2008 00:00:00",1,0,20080201
3109584,3678857,"01/01/2015 00:00:00",1,2,20150101
3109865,3378643,"06/15/2007 00:00:00",1,0,20070615
3109904,1971693,"02/01/2019 00:00:00",1,0,20190201
3109968,3104570,"04/26/2007 00:00:00",1,0,20070426
3110067,2530079,"12/05/2006 00:00:00",1,0,20061205
3110179,111942,"11/01/2009 00:00:00",1,1,20091101
3110188,1401529,"09/04/2004 00:00:00",1,2,20040904
3110432,691145,"09/29/2003 00:00:00",1,1,20030929
3110450,2603450,"08/16/2014 00:00:00",1,0,20140816
3110478,3088250,"08/31/2002 00:00:00",1,0,20020831
3110487,3818390,"11/06/2019 00:00:00",1,0,20191106
3110601,3440791,"05/25/2005 00:00:00",1,0,20050525
3111103,1356526,"10/01/2007 00:00:00",1,1,20071001
3111215,3827123,"04/01/2007 00:00:00",1,0,20070401
3111617,2425607,"03/27/2003 00:00:00",1,0,20030327
3111747,4247335,"11/30/2011 00:00:00",1,0,20111130
3111831,2819970,"07/14/2006 00:00:00",1,0,20060714
3112070,3579589,"11/16/2013 00:00:00",1,2,20131116
3112100,208244,"01/01/2013 00:00:00",1,1,20130101
3112119,3590388,"11/30/2013 00:00:00",1,0,20131130
3113349,2291727,"07/23/2016 00:00:00",1,0,20160723
3113433,3288685,"05/01/2013 00:00:00",1,0,20130501
3113442,3486771,"04/02/2011 00:00:00",1,0,20110402
3114113,504713,"06/01/2004 00:00:00",1,1,20040601
3114243,3316560,"11/15/2007 00:00:00",1,0,20071115
3114252,2912273,"07/02/2007 00:00:00",1,0,20070702
3114289,1126680,"01/01/2021 00:00:00",1,0,20210101
3114542,3636110,"07/01/2017 00:00:00",1,0,20170701
3114627,1474989,"02/21/2002 00:00:00",1,0,20020221
3114805,1249347,"05/01/2003 00:00:00",1,0,20030501
3114850,125855,"06/17/2002 00:00:00",1,2,20020617
3114869,2934396,"05/05/2007 00:00:00",1,0,20070505
3115129,3384318,"07/25/2009 00:00:00",50,0,20090725
3115192,2924164,"01/31/2013 00:00:00",1,0,20130131
3115277,2354985,"09/17/2011 00:00:00",1,2,20110917
3115428,1141991,"02/01/2012 00:00:00",1,0,20120201
3116069,2600039,"01/01/2007 00:00:00",1,2,20070101
3116210,3091139,"04/01/2008 00:00:00",1,0,20080401
3116274,1400894,"05/29/2010 00:00:00",50,0,20100529
3116274,2735146,"05/29/2010 00:00:00",50,0,20100529
3116809,1400894,"01/21/2012 00:00:00",50,0,20120121
3116809,1929247,"01/21/2012 00:00:00",50,0,20120121
3117329,2166124,"07/02/2018 00:00:00",1,0,20180702
3117383,41629,"01/01/2002 00:00:00",1,1,20020101
3117431,122854,"11/01/2015 00:00:00",1,2,20151101
3117552,2249447,"12/31/2007 00:00:00",1,0,20071231
3117945,3117990,"10/01/2006 00:00:00",1,0,20061001
3117954,3118009,"10/01/2006 00:00:00",1,0,20061001
3117963,3117981,"10/01/2006 00:00:00",1,0,20061001
3118045,3117981,"10/01/2006 00:00:00",1,0,20061001
3118102,3117990,"10/01/2006 00:00:00",1,0,20061001
3118120,3118009,"10/01/2006 00:00:00",1,0,20061001
3118447,321273,"01/11/2020 00:00:00",1,2,20200111
3118456,5061725,"01/11/2020 00:00:00",1,0,20200111
3118474,852218,"10/20/2019 00:00:00",1,1,20191020
3118670,282329,"01/01/2004 00:00:00",1,2,20040101
3118791,3177293,"07/07/2017 00:00:00",1,0,20170707
3118803,3118812,"03/03/2017 00:00:00",1,0,20170303
3118812,3177293,"07/07/2017 00:00:00",1,0,20170707
3119042,2221854,"08/01/2015 00:00:00",1,0,20150801
3119145,476810,"10/01/2006 00:00:00",1,1,20061001
3119163,1400894,"06/27/2009 00:00:00",50,0,20090627
3119293,3119172,"09/30/2015 00:00:00",1,0,20150930
3119378,100562,"05/29/2010 00:00:00",50,0,20100529
3119462,3166318,"03/30/2007 00:00:00",1,0,20070330
3119547,3119471,"06/30/2004 00:00:00",1,0,20040630
3119631,3119622,"07/30/2003 00:00:00",1,0,20030730
3119695,1459070,"07/22/2005 00:00:00",1,0,20050722
3120039,705444,"01/03/2007 00:00:00",1,2,20070103
3120196,3195840,"12/01/2009 00:00:00",1,0,20091201
3120208,3195840,"12/01/2009 00:00:00",1,0,20091201
3120253,3195840,"12/01/2009 00:00:00",1,0,20091201
3120794,5307197,"12/31/2018 00:00:00",1,0,20181231
3120954,2531991,"12/31/2009 00:00:00",1,1,20091231
3121045,664756,"10/01/2012 00:00:00",1,2,20121001
3121063,4554819,"09/10/2013 00:00:00",1,0,20130910
3121081,24006,"12/31/2018 00:00:00",1,2,20181231
3121308,2835103,"06/13/2020 00:00:00",1,2,20200613
3121353,3121344,"07/01/2010 00:00:00",1,0,20100701
3121915,3121894,"08/05/2002 00:00:00",1,0,20020805
3121924,3121894,"08/05/2002 00:00:00",1,0,20020805
3122828,2791085,"09/01/2018 00:00:00",1,2,20180901
3123106,551070,"03/27/2010 00:00:00",50,0,20100327
3123487,1249646,"03/11/2006 00:00:00",1,0,20060311
3123610,1582772,"12/30/2009 00:00:00",1,0,20091230
3123638,3922466,"12/22/2012 00:00:00",1,0,20121222
3123898,3123861,"04/03/2011 00:00:00",1,0,20110403
3123900,3123898,"01/01/2011 00:00:00",1,0,20110101
3123919,3123898,"01/01/2011 00:00:00",1,0,20110101
3123928,3123898,"01/01/2011 00:00:00",1,0,20110101
3123937,3123898,"01/01/2011 00:00:00",1,0,20110101
3124064,3123898,"04/02/2011 00:00:00",1,0,20110402
3124121,3124158,"03/31/2009 00:00:00",1,0,20090331
3124130,3124158,"03/31/2009 00:00:00",1,0,20090331
3124149,2756785,"06/16/2007 00:00:00",1,1,20070616
3124158,3065925,"01/01/2010 00:00:00",1,0,20100101
3124288,3065925,"04/21/2011 00:00:00",1,0,20110421
3124309,3124729,"12/29/2006 00:00:00",1,0,20061229
3124484,3124729,"06/30/2006 00:00:00",1,0,20060630
3124644,3065925,"03/01/2011 00:00:00",1,0,20110301
3124729,3065925,"04/21/2011 00:00:00",1,0,20110421
3125016,382667,"06/27/2009 00:00:00",50,0,20090627
3125098,1199497,"04/01/2007 00:00:00",1,0,20070401
3125137,958727,"01/01/2015 00:00:00",1,2,20150101
3125164,2632898,"10/09/2003 00:00:00",1,0,20031009
3125173,3065925,"04/01/2008 00:00:00",1,0,20080401
3125191,2616786,"06/01/2011 00:00:00",1,0,20110601
3125333,550756,"12/31/2010 00:00:00",1,2,20101231
3125566,39475,"07/03/2012 00:00:00",1,2,20120703
3125575,2135401,"02/01/2006 00:00:00",1,0,20060201
3127104,4210478,"10/01/2012 00:00:00",1,0,20121001
3127243,2536017,"05/03/2017 00:00:00",1,0,20170503
3127252,3165740,"05/31/2003 00:00:00",1,0,20030531
3128099,3316560,"11/03/2008 00:00:00",1,0,20081103
3128174,260868,"07/13/2013 00:00:00",1,2,20130713
3128325,3124729,"12/29/2006 00:00:00",1,0,20061229
3128334,1133473,"11/04/2005 00:00:00",1,0,20051104
3128660,3403200,"01/04/2012 00:00:00",1,0,20120104
3128914,3384318,"10/15/2011 00:00:00",50,0,20111015
3129117,5069897,"12/01/2018 00:00:00",1,0,20181201
3129135,58225,"02/28/2006 00:00:00",1,1,20060228
3129162,3129153,"08/01/2018 00:00:00",1,0,20180801
3129528,2221854,"08/01/2015 00:00:00",1,0,20150801
3129537,3129528,"09/02/2003 00:00:00",1,0,20030902
3129591,1174805,"12/29/2004 00:00:00",1,0,20041229
3129881,4105266,"07/01/2015 00:00:00",1,0,20150701
3129890,3129881,"09/01/2008 00:00:00",1,0,20080901
3129902,3221468,"07/01/2015 00:00:00",1,2,20150701
3129948,1917600,"01/11/2018 00:00:00",1,0,20180111
3129993,632380,"07/01/2009 00:00:00",1,0,20090701
3130122,448040,"06/01/2008 00:00:00",1,1,20080601
3130195,2758266,"12/31/2004 00:00:00",1,0,20041231
3130216,881478,"01/10/2013 00:00:00",1,2,20130110
3130261,933966,"03/31/2006 00:00:00",1,1,20060331
3130289,1100037,"11/15/2006 00:00:00",1,0,20061115
3130298,115641,"11/15/2006 00:00:00",1,2,20061115
3130337,42420,"09/29/2006 00:00:00",1,1,20060929
3130533,4895754,"06/30/2015 00:00:00",1,0,20150630
3130551,3130542,"08/31/2010 00:00:00",1,0,20100831
3130618,3065774,"09/26/2009 00:00:00",1,0,20090926
3130775,3122033,"01/20/2009 00:00:00",1,0,20090120
3130999,3384318,"10/22/2011 00:00:00",50,0,20111022
3131101,3131099,"12/31/2013 00:00:00",1,0,20131231
3131110,3131099,"12/31/2013 00:00:00",1,0,20131231
3131129,1105425,"10/01/2005 00:00:00",1,0,20051001
3131398,729637,"07/07/2006 00:00:00",1,1,20060707
3131521,3131633,"05/23/2007 00:00:00",1,0,20070523
3131530,3131633,"05/23/2007 00:00:00",1,0,20070523
3131857,1107737,"05/01/2008 00:00:00",1,0,20080501
3131987,379920,"09/22/2004 00:00:00",1,1,20040922
3132322,3238091,"12/31/2015 00:00:00",1,0,20151231
3132591,2749349,"03/31/2005 00:00:00",1,0,20050331
3132667,779351,"06/27/2009 00:00:00",1,1,20090627
3133002,1102581,"04/24/2007 00:00:00",1,0,20070424
3133011,403106,"12/22/2018 00:00:00",1,2,20181222
3133187,1242683,"11/06/2008 00:00:00",1,0,20081106
3133217,2648170,"09/07/2007 00:00:00",1,0,20070907
3133253,781028,"08/01/2008 00:00:00",1,2,20080801
3133534,2880710,"09/01/2004 00:00:00",1,0,20040901
3133570,3184228,"05/01/2021 00:00:00",1,2,20210501
3133646,2880729,"09/01/2004 00:00:00",1,0,20040901
3133655,3133758,"12/31/2004 00:00:00",1,0,20041231
3133776,2858830,"11/30/2005 00:00:00",1,0,20051130
3134036,2747859,"05/31/2006 00:00:00",1,0,20060531
3134045,2584166,"12/31/2006 00:00:00",1,0,20061231
3134054,2584166,"12/31/2006 00:00:00",1,0,20061231
3134063,2584184,"12/31/2006 00:00:00",1,0,20061231
3134250,130541,"04/03/2014 00:00:00",1,2,20140403
3134492,2112514,"08/21/2007 00:00:00",1,0,20070821
3134540,2112514,"08/21/2007 00:00:00",1,0,20070821
3134803,3683851,"05/15/2018 00:00:00",1,0,20180515
3134812,3683851,"05/15/2018 00:00:00",1,0,20180515
3134821,3683851,"05/15/2018 00:00:00",1,0,20180515
3134885,2626794,"07/16/2011 00:00:00",50,0,20110716
3135015,398668,"11/16/2005 00:00:00",1,1,20051116
3135033,2718484,"05/03/2004 00:00:00",1,0,20040503
3135051,1132449,"12/19/2007 00:00:00",1,0,20071219
3135097,260868,"12/14/2013 00:00:00",50,0,20131214
3135109,2912367,"07/02/2007 00:00:00",1,2,20070702
3135118,2933214,"06/16/2003 00:00:00",1,0,20030616
3135127,2933232,"06/16/2003 00:00:00",1,0,20030616
3135417,3937488,"10/17/2009 00:00:00",1,0,20091017
3135462,1081613,"01/23/2019 00:00:00",1,0,20190123
3135510,1242683,"03/31/2008 00:00:00",1,0,20080331
3135538,3135510,"07/01/2004 00:00:00",1,0,20040701
3135640,1209136,"04/03/2014 00:00:00",1,0,20140403
3136450,1155541,"12/30/2005 00:00:00",1,0,20051230
3136704,1141786,"02/21/2004 00:00:00",1,0,20040221
3136825,1127922,"02/03/2015 00:00:00",1,0,20150203
3137064,3069080,"02/02/2004 00:00:00",1,0,20040202
3137738,3137729,"07/01/2008 00:00:00",1,0,20080701
3137970,3866805,"11/17/2012 00:00:00",1,0,20121117
3138119,1140510,"10/07/2006 00:00:00",1,0,20061007
3138182,255659,"05/01/2013 00:00:00",1,2,20130501
3138351,2463579,"01/01/2009 00:00:00",1,0,20090101
3138687,3077272,"02/12/2003 00:00:00",1,0,20030212
3139086,408642,"01/01/2018 00:00:00",1,1,20180101
3139424,1029222,"03/11/2017 00:00:00",1,0,20170311
3140260,2860066,"02/24/2006 00:00:00",1,1,20060224
3140279,2860057,"01/01/2006 00:00:00",1,0,20060101
3140297,3140288,"01/01/2008 00:00:00",1,0,20080101
3140309,615954,"01/01/2015 00:00:00",1,1,20150101
3141650,2925657,"06/16/2017 00:00:00",1,0,20170616
3141717,12311,"07/31/2012 00:00:00",1,1,20120731
3141753,1668603,"01/01/2016 00:00:00",1,0,20160101
3142349,1201671,"07/01/2015 00:00:00",1,0,20150701
3142358,811046,"01/01/2016 00:00:00",1,1,20160101
3142488,3388839,"11/08/2009 00:00:00",1,0,20091108
3142497,2850898,"01/01/2010 00:00:00",1,0,20100101
3142657,3540338,"09/22/2006 00:00:00",1,0,20060922
3142974,52492,"04/01/2005 00:00:00",1,0,20050401
3142992,3088250,"01/01/2005 00:00:00",1,0,20050101
3143001,3142992,"12/12/2002 00:00:00",1,0,20021212
3143252,1071203,"11/30/2004 00:00:00",1,0,20041130
3143805,3374878,"08/01/2018 00:00:00",1,2,20180801
3143953,5070192,"07/07/2018 00:00:00",1,0,20180707
3144567,2289050,"07/01/2012 00:00:00",1,0,20120701
3144576,451965,"07/01/2011 00:00:00",1,1,20110701
3144585,451965,"07/01/2011 00:00:00",1,1,20110701
3144594,3144585,"02/01/2006 00:00:00",1,0,20060201
3144745,3033371,"04/24/2008 00:00:00",1,0,20080424
3145041,1845048,"10/01/2011 00:00:00",1,0,20111001
3145162,955548,"04/01/2019 00:00:00",1,2,20190401
3145685,4459839,"04/09/2013 00:00:00",1,0,20130409
3145694,4459839,"04/09/2013 00:00:00",1,0,20130409
3145751,2166124,"06/01/2006 00:00:00",1,0,20060601
3145939,2722735,"12/01/2016 00:00:00",1,0,20161201
3145984,729310,"06/01/2016 00:00:00",1,1,20160601
3146011,3114935,"10/01/2003 00:00:00",1,0,20031001
3146020,3114935,"10/01/2003 00:00:00",1,0,20031001
3146039,3114935,"10/01/2003 00:00:00",1,0,20031001
3146048,3114935,"01/01/2019 00:00:00",1,0,20190101
3146057,3114935,"09/01/2017 00:00:00",1,0,20170901
3146851,2920858,"01/01/2003 00:00:00",1,0,20030101
3147063,2289050,"03/31/2005 00:00:00",1,0,20050331
3147287,1242348,"01/01/2016 00:00:00",1,0,20160101
3147447,3147353,"06/01/2013 00:00:00",1,0,20130601
3147643,2037804,"11/05/2017 00:00:00",1,0,20171105
3148033,3281510,"02/04/2020 00:00:00",1,2,20200204
3148136,3028171,"01/01/2007 00:00:00",1,0,20070101
3148145,3028171,"01/01/2007 00:00:00",1,0,20070101
3148677,3028171,"01/01/2007 00:00:00",1,0,20070101
3149012,3640283,"03/22/2014 00:00:00",1,1,20140322
3149021,3811832,"12/15/2012 00:00:00",1,0,20121215
3149683,2337362,"11/01/2010 00:00:00",1,0,20101101
3149692,2337362,"11/01/2010 00:00:00",1,0,20101101
3150465,2244358,"04/11/2006 00:00:00",1,0,20060411
3150474,3384318,"07/25/2009 00:00:00",50,0,20090725
3150586,1189041,"10/24/2009 00:00:00",50,0,20091024
3150997,2356073,"01/01/2015 00:00:00",1,0,20150101
3151060,2905163,"01/15/2005 00:00:00",1,2,20050115
3151136,1076767,"12/31/2004 00:00:00",1,0,20041231
3151266,2749228,"03/12/2003 00:00:00",1,0,20030312
3151538,3151529,"05/01/2003 00:00:00",1,0,20030501
3151547,3151529,"05/01/2003 00:00:00",1,0,20030501
3151556,3151529,"05/01/2003 00:00:00",1,0,20030501
3151565,3151529,"05/01/2003 00:00:00",1,0,20030501
3151574,3151529,"05/01/2003 00:00:00",1,0,20030501
3151686,613343,"11/19/2013 00:00:00",1,1,20131119
3151837,587800,"12/04/2010 00:00:00",1,2,20101204
3152030,3734445,"08/22/2020 00:00:00",1,0,20200822
3152049,2250313,"11/01/2006 00:00:00",1,0,20061101
3152188,2592853,"12/30/2011 00:00:00",1,0,20111230
3152245,2747644,"04/19/2014 00:00:00",1,0,20140419
3152432,1248078,"02/17/2004 00:00:00",1,0,20040217
3152768,2508788,"12/13/2003 00:00:00",1,0,20031213
3153288,1161029,"07/30/2016 00:00:00",1,2,20160730
3153345,853112,"04/08/2020 00:00:00",1,2,20200408
3153420,47788,"06/01/2005 00:00:00",1,0,20050601
3153475,1209800,"03/27/2003 00:00:00",1,0,20030327
3153626,3967449,"09/18/2010 00:00:00",50,0,20100918
3153916,2722735,"12/01/2016 00:00:00",1,0,20161201
3153998,2289050,"12/31/2003 00:00:00",1,0,20031231
3154128,4974248,"07/21/2016 00:00:00",1,0,20160721
3154249,1472079,"02/01/2013 00:00:00",1,0,20130201
3154342,209335,"10/16/2004 00:00:00",1,2,20041016
3154360,1845011,"02/01/2006 00:00:00",1,0,20060201
3154379,1843633,"02/01/2006 00:00:00",1,0,20060201
3154593,3938373,"10/01/2009 00:00:00",1,0,20091001
3154810,2909554,"01/01/2015 00:00:00",1,0,20150101
3155040,1130829,"10/25/2011 00:00:00",1,0,20111025
3155077,1844304,"02/01/2006 00:00:00",1,0,20060201
3155086,1141991,"04/01/2013 00:00:00",1,0,20130401
3155134,3135109,"07/16/2005 00:00:00",1,2,20050716
3155273,3103603,"08/22/2020 00:00:00",1,0,20200822
3155321,804963,"07/02/2005 00:00:00",1,1,20050702
3155769,1029286,"12/30/2009 00:00:00",1,0,20091230
3155974,2984663,"06/14/2010 00:00:00",1,0,20100614
3156104,1844845,"02/01/2006 00:00:00",1,0,20060201
3156122,584377,"12/01/2006 00:00:00",1,2,20061201
3156131,2536017,"05/11/2017 00:00:00",1,0,20170511
3156140,2536017,"04/20/2017 00:00:00",1,0,20170420
3156298,2670573,"05/01/2006 00:00:00",1,0,20060501
3156300,675332,"07/25/2008 00:00:00",1,1,20080725
3157026,3156092,"05/01/2012 00:00:00",1,0,20120501
3157071,4935490,"07/01/2016 00:00:00",1,0,20160701
3157183,258771,"02/01/2016 00:00:00",1,2,20160201
3157231,2260406,"05/31/2005 00:00:00",1,0,20050531
3157343,2235598,"01/01/2007 00:00:00",1,0,20070101
3157437,3195840,"07/15/2017 00:00:00",1,0,20170715
3157464,1105395,"01/01/2012 00:00:00",1,0,20120101
3157473,3084953,"06/10/2006 00:00:00",1,0,20060610
3157688,2977450,"11/30/2014 00:00:00",1,0,20141130
3157697,17147,"09/18/2010 00:00:00",1,1,20100918
3157754,3157772,"06/30/2006 00:00:00",1,0,20060630
3157763,3080638,"01/22/2005 00:00:00",1,0,20050122
3157781,3080638,"01/22/2005 00:00:00",1,0,20050122
3158005,888833,"03/07/2009 00:00:00",50,0,20090307
3158014,3822780,"10/01/2008 00:00:00",1,0,20081001
3158274,3233818,"05/20/2005 00:00:00",1,0,20050520
3158386,2817118,"06/30/2017 00:00:00",1,0,20170630
3158395,1951350,"10/01/2006 00:00:00",1,0,20061001
3158452,1951350,"10/01/2006 00:00:00",1,0,20061001
3158498,476810,"06/19/2012 00:00:00",1,1,20120619
3158500,1045660,"03/01/2003 00:00:00",1,0,20030301
3158555,3378018,"12/29/2015 00:00:00",1,0,20151229
3158564,3378018,"09/11/2020 00:00:00",1,0,20200911
3158724,3077900,"01/01/2006 00:00:00",1,0,20060101
3158863,267737,"09/26/2009 00:00:00",1,1,20090926
3158872,2295088,"10/01/2010 00:00:00",1,0,20101001
3158881,3231766,"10/23/2003 00:00:00",1,0,20031023
3159002,3347582,"11/30/2011 00:00:00",1,0,20111130
3159020,3159011,"05/17/2010 00:00:00",1,0,20100517
3159039,1662991,"02/05/2003 00:00:00",1,0,20030205
3159066,3159011,"11/01/2017 00:00:00",1,0,20171101
3159244,2727495,"10/01/2017 00:00:00",1,0,20171001
3159918,3251018,"02/05/2004 00:00:00",1,0,20040205
3160099,3203398,"01/01/2005 00:00:00",1,0,20050101
3160138,2646961,"09/01/2005 00:00:00",1,0,20050901
3160277,1388349,"07/01/2003 00:00:00",1,0,20030701
3160370,2822297,"04/16/2004 00:00:00",1,0,20040416
3160923,3160941,"04/02/2002 00:00:00",1,0,20020402
3160932,3160941,"04/02/2002 00:00:00",1,0,20020402
3160941,2593739,"05/28/2004 00:00:00",1,0,20040528
3161144,2209553,"05/05/2018 00:00:00",1,2,20180505
3161630,1024580,"06/30/2014 00:00:00",1,0,20140630
3161658,2860208,"07/09/2008 00:00:00",1,0,20080709
3161667,3054246,"06/30/2003 00:00:00",1,0,20030630
3161845,3054246,"06/30/2003 00:00:00",1,0,20030630
3161881,3627798,"07/03/2007 00:00:00",1,0,20070703
3161993,2479310,"04/01/2008 00:00:00",1,1,20080401
3162392,2920858,"03/24/2017 00:00:00",1,0,20170324
3162477,481542,"12/13/2014 00:00:00",1,1,20141213
3162486,2003975,"08/01/2019 00:00:00",1,0,20190801
3162682,3162664,"07/08/2003 00:00:00",1,0,20030708
3162767,2917317,"03/16/2019 00:00:00",1,2,20190316
3162776,3075429,"07/01/2008 00:00:00",1,0,20080701
